Q,label
어떤 법전을 편찬했는지 궁금해요,5
어떤 법전을 편찬했어?,5
어떤 법전을 편찬했는지 궁금해,5
법전에 대해 알려주세요,5
세종대에서는 어떤 법전을 편찬하였나요?,5
형벌제도 정비와 흠휼정책에 대해 자세히 알려주세요,5
세종대왕이 어떻게 형벌제도를 정비하고 흠휼정책을 시행했는지 알려주세요,5
세종은 형벌제도를 어떻게 정비하고 흠휼정책을 시행했나요?,5
전세제도 확립에 대해 설명해주세요,5
전세제도 확립에 대해 알려주세요,5
세종은 어떤 공법을 제정하여 전세제도를 확립하였나요?,5
세종대에서는 어떻게 법전의 정비를 진행하였나요?,5
세종대에서는 어떤 형벌제도를 정비하고 흠휼정책을 시행했나요?,5
세종이 법전 정비를 위해 어떤 작업을 진행했나요?,5
세종이 형벌제도와 흠휼정책을 어떻게 정비했나요?,5
세종이 공법을 어떻게 제정하고 전세제도를 확립했나요?,5
세종대에서 편찬된 법전은 어떤 것들이 있나요?,5
세종대에서는 어떻게 형벌제도를 정비하고 흠휼정책을 시행했나요?,5
세종이 법전 정비를 위해 어떤 노력을 기울였나요?,5
세종은 어떻게 형벌제도와 흠휼정책을 정비했어?,5
세종은 어떻게 형벌제도와 흠휼정책을 정비했나요?,5
세종대왕은 형벌제도와 흠휼정책을 어떻게 정비했어?,5
세종대왕이 형벌제도와 흠휼정책을 어떻게 정비했는지 알려주세요,5
세종이 형벌제도와 흠휼정책을 어떻게 정비했나요?,5
세종대왕이 공법을 제정한 이유를 알려주세요,5
세종이 공법을 제정한 이유는?,5
세종대왕이 공법을 제정한 이유가 무엇인지 궁금해요,5
세종이 공법을 제정한 이유를 설명해주세요,5
세종이 공법을 제정한 이유는 무엇인가요?,5
세종대왕이 공법을 제정한 이유는 뭔가요?,5
세종대왕이 공법을 제정한 이유를 설명해줘,5
세종대왕이 공법을 제정한 이유는 뭐야?,5
세종이 공법을 제정한 이유는 무엇이었나요?,5
세종대에서는 어떻게 법전의 정비를 진행했나요?,5
세종대에서는 어떻게 형벌제도를 정비하고 흠휼정책을 시행했나요?,5
세종대에서는 어떻게 공법을 제정하여 전세제도를 확립했나요?,5
세종대왕이 어떤 목적으로 육전수찬색을 설치하고 법전 정비에 참여했는지 궁금해,5
세종은 어떤 목적으로 육전수찬색을 설치하고 법전의 정비에 참여했나요?,5
세종이 형벌제도를 어떻게 정비하고 흠휼정책을 시행했나요?,5
세종이 공법을 제정한 이유는 무엇이었는지 궁금해요,5
세종이 공법을 제정하기 위해 어떤 과정을 거쳤나요?,5
세종대에서는 어떤 법전을 편찬하고 완성했나요?,5
세종대에서는 형벌제도를 어떻게 정비하였나요?,5
세종대에서는 어떻게 공법을 제정하여 전세제도를 확립하였나요?,5
세종대에서는 어떤 법전들을 편찬하고 완성했나요?,5
세종대에서는 형벌제도와 흠휼정책을 어떻게 정비하였나요?,5
세종대에서는 어떻게 공법을 제정하였고 어떤 업적을 남겼나요?,5
세종은 어떤 법전을 편찬하고 완성했나요?,5
세종은 형벌제도를 어떻게 정비하고 흠휼정책을 시행했나요?,5
세종은 어떻게 공법을 제정하여 전세제도를 확립하였나요?,5
세종대는 어떤 법제적 측면에서 유교적 민본주의와 법치주의를 강화하였나요?,5
어떤 형벌정책을 시행했는지 설명해주세요,5
세종대에서는 어떤 형벌정책을 시행하였나요?,5
세종대에서는 어떤 공법을 제정하여 전세제도를 확립하였나요?,5
세종대에서 법제적 측면에서 어떤 변화와 강화가 있었나요?,5
형벌제도를 어떻게 정비했는지 알려줘,5
세종이 형벌제도를 어떻게 정비했나요?,5
세종이 공법을 제정한 이유는 무엇이었나요?,5
세종이 법전의 정비에 힘을 기울인 이유는 무엇이었나요?,5
세종이 완벽한 속육전을 편찬한 이유가 궁금해요,5
세종대왕이 완벽한 속육전을 편찬한 이유는 뭔가요?,5
세종대왕이 완벽한 속육전을 편찬한 이유를 알려주세요,5
완벽한 속육전을 편찬한 이유는?,5
세종대왕이 완벽한 속육전을 편찬한 이유는 뭐야?,5
세종이 완벽한 속육전을 편찬한 이유를 알려줘,5
세종대왕이 완벽한 속육전을 편찬한 이유가 뭐야?,5
세종이 완벽한 『속육전』을 편찬한 이유는 무엇이었나요?,5
세종이 형벌제도를 정비한 이유는 무엇이었나요?,5
세종이 흠휼정책을 시행한 이유는 무엇이었나요?,5
세종이 조선의 전세제도 확립에 기여한 업적은?,5
세종대왕이 조선의 전세제도 확립에 기여한 업적은 무엇이었는지 알려줘,5
세종이 조선의 전세제도 확립에 기여한 업적은 무엇이었나요?,5
세종대왕이 답험손실법을 전폐한 이유는?,5
답험손실법을 전폐한 이유를 설명해주세요,5
답험손실법을 전폐한 이유를 알려줘,5
세종이 답험손실법을 전폐한 이유는 무엇이었나요?,5
세종이 공법을 확정한 과정은 어떻게 진행되었나요?,5
세종이 법률 개정에서 어떤 원칙을 고려했나요?,5
세종의 형법 개정에서 어떤 사항이 변경되었나요?,5
세종의 법제적 업적은 조선 사회에 어떤 영향을 미쳤나요?,5
세종은 어떤 법전의 정비에 힘을 기울였나요?,5
세종은 어떤 형벌제도를 정비하고 흠휼정책을 시행했나요?,5
어떤 사람들에게는 수금이 제한되었나요?,5
세종은 어떤 조옥도를 반포하고 옥수들의 생활 환경을 개선했나요?,5
세종은 어떤 법을 제정하여 전세제도를 확립했나요?,5
세종은 어떤 법을 폐하고 대체할 계획을 가지고 있었나요?,5
세종이 어떤 법을 통해 형벌을 강화했나요?,5
세종대왕이 어떤 법을 통해 형벌을 강화하였는지 알려줘,5
세종은 어떤 법을 통해 형벌을 강화하였나요?,5
세종대왕의 법제정에 어떤 학자들이 참여했는지 알려주세요,5
세종의 법제정에는 어떤 학자들이 참여하였나요?,5
세종의 형정 개선 정책에는 어떤 내용이 포함되었나요?,5
세종의 법제정 업적은 어떤 영향을 미쳤나요?,5
세종대의 법제적 측면에서의 주요 업적은 무엇인가요?,5
세종대에서 형벌제도와 관련하여 어떤 정책을 시행했나요?,5
세종대에서 공법 제정에 어떤 역할을 했나요?,5
세종대에서 옥내의 위생과 관련하여 어떤 조치를 취했나요?,5
세종대에서 어떤 법률을 통해 농민에게 혜택을 주었나요?,5
세종대에서는 어떤 형법을 정하여 절도범을 처벌했나요?,5
세종대에서는 어떤 조치를 통해 옥내의 위생을 개선했나요?,5
세종대에서는 어떤 조약을 통해 형법을 정비하였나요?,5
세종대에서는 어떤 정책을 통해 법치주의를 강화했나요?,5
세종대에서는 어떤 조약을 통해 형벌을 조정하였나요?,5
세종이 어떤 법제적 개혁을 이루었는지 궁금해요,5
세종대왕이 어떤 법제적 개혁을 이루었는지 알려주세요,5
세종대왕은 어떤 법제적 개혁을 이루었어?,5
세종은 어떤 법제적 개혁을 이루었나요?,5
세종의 법전 편찬의 목표가 뭐야?,5
세종의 법전 편찬 목표에 대해 알려줘,5
세종대왕의 법전 편찬의 목표가 궁금해,5
세종대왕 법전 편찬의 목표가 뭐야?,5
세종대왕 법전 편찬의 목표에 대해서 알려줘,5
세종의 법전 편찬의 목표가 궁금해요,5
세종은 어떤 법전의 편찬을 목표로 했나요?,5
세종은 형벌제도를 어떻게 정비했나요?,5
세종은 어떤 인구에게 형벌을 제한했나요?,5
세종은 어떤 범죄에 대해 형벌을 강화했나요?,5
세종은 옥내의 위생과 난방을 어떻게 관리했나요?,5
세종은 어떤 법을 제정하여 전세제도를 확립했나요?,5
세종대왕의 법제적 개혁은 어떤 업적으로 남았는지 궁금해요,5
세종의 법제적 개혁은 어떤 업적으로 남았나요?,5
세종의 법제적 개혁은 어떻게 유교적 민본주의와 법치주의를 강화했나요?,5
세종의 법제적 개혁은 조선 사회에 어떤 영향을 미쳤나요?,5
세종의 법제적 개혁은 조선시대 세법의 기반이 되었나요?,5
세종대왕이 어떻게 형벌제도를 개선했어?,5
세종이 어떻게 형벌제도를 개선했는지 궁금해,5
세종대왕이 어떻게 형벌제도를 개선했나요?,5
세종은 형벌제도를 어떻게 개선했어?,5
세종이 어떻게 형벌제도를 개선했는지 알려주세요,5
세종대왕이 형벌제도를 어떻게 개선했는지 궁금해,5
세종이 형벌제도를 어떻게 개선했나요?,5
공법을 제정한 이유가 뭐야?,5
공법을 제정한 이유가 있다면?,5
공법을 제정한 이유를 알려주세요,5
공법 제정 이유가 궁금해요,5
세종이 공법을 제정한 이유는?,5
세종대왕이 공법을 제정한 이유가 있나요?,5
세종이 공법을 제정한 이유가 궁금해,5
세종대왕이 공법을 제정한 이유를 설명해주세요,5
세종이 공법을 제정한 이유가 있을까요?,5
세종대왕이 공법을 제정한 이유가 궁금해요,5
세종이 공법을 제정한 이유는 무엇인가요?,5
공법 제정을 위한 세종의 노력이 궁금해요,5
세종이 공법 제정을 위해 무슨 노력을 했는지 알려주세요,5
세종대왕이 공법 제정을 위해 어떤 노력을 했나요?,5
공법 제정을 위해 세종대왕이 한 노력은?,5
공법 제정을 위해 세종은 무슨 노력을 했나요?,5
공법 제정을 위해 세종은 무슨 노력을 했는지 궁금해요,5
세종은 공법 제정을 위해 어떤 노력을 했나요?,5
세종대왕이 공법 제정을 위해 어떤 노력을 했는지 알려주세요,5
세종대왕이 공법 제정을 위해 한 노력을 알려줘 ,5
세종이 공법 제정을 위해 한 노력은?,5
세종대왕이 공법 제정을 위해 무엇을 했나요?,5
세종이 공법 제정을 위해 어떤 노력을 기울였나요?,5
세종대왕의 법제적 개혁이 어떤 영향을 미쳤는지 알려주세요,5
세종의 법제적 개혁은 어떤 영향을 미쳤는지 설명해주세요,5
세종의 법제적 개혁은 어떤 영향을 미쳤는지 궁금해요,5
세종대왕의 법제적 개혁은 어떤 영향을 미쳤어?,5
세종의 법제적 개혁은 어떤 영향을 미쳤나요?,5
세종은 어떤 사회적 문제에 대해 법제적 개선을 시도했는지 궁금해요,5
세종대왕은 어떤 사회적 문제에 대해 법제적 개선을 시도했나요?,5
세종대왕이 어떤 사회적 문제에 대해 법제적 개선을 시도했는지 알려주세요,5
세종은 어떤 사회적 문제에 대해 법제적 개선을 시도했나요?,5
세종대왕에게 배울점은 어떤게 있을까?,6
세종 치세가 우리 역사에서 어떤 의의를 가져?,6
세종이 대왕이라고 불리는 위대한 업적을 남기 수 있었던 이유는 무엇일까?,6
세종이 대왕이라는 칭호를 얻은 이유는?,6
세종대왕이 대왕으로 불리는 이유는?,6
세종이 대왕으로 불리는 이유가 궁금해,6
세종이 세종대왕으로 불리는 이유가 있어?,6
세종이 어떤 의의를 남겼는지 알려주세요,6
세종대왕이 우리 역사에 큰 의의를 남겼어?,6
세종이 우리 역사에 남긴 의의가 뭐야?,6
세종대왕이 우리 역사에 남긴 의의에 대해 알려줘,6
세종이 우리나라 역사에 부여한 역사적 의의는?,6
세종대왕이 우리 역사에서 가지는 역사적 의의에 대해 알려줘,6
세종때가 모든 분야에서 크게 융성한 이유가 뭘까?,6
세종대가 역사적으로 가장 중요한 시기일 수 있었던 것은 무엇때문인가요?,6
세종대왕이 신하와 학자들의 보필을 받을 수 있었던 것은 무엇 때문인가요?,6
세종대왕이 우리 역사에 큰 의의를 남겼어?,6
세종이 우리 역사에 남긴 의의가 뭐야?,6
세종이 우리 역사에 남긴 의의가 뭐야?,6
세종대왕이 우리 역사에 남긴 의의에 대해 알려줘,6
세종이 우리나라 역사에 부여한 역사적 의의는?,6
세종대왕이 우리 역사에서 가지는 역사적 의의에 대해 알려줘,6
세종때가 모든 분야에서 크게 융성한 이유가 뭘까?,6
세종대가 역사적으로 가장 중요한 시기일 수 있었던 것은 무엇때문인가요?,6
세종대왕이 신하와 학자들의 보필을 받을 수 있었던 것은 무엇 때문인가요?,6
세종대왕이 우리 역사에 큰 의의를 남겼어?,6
세종이 우리 역사에 남긴 의의가 뭐야?,6
세종대왕이 우리 역사에 남긴 의의에 대해 알려줘,6
세종이 우리나라 역사에 부여한 역사적 의의는?,6
세종대왕이 우리 역사에서 가지는 역사적 의의에 대해 알려줘,6
세종때가 모든 분야에서 크게 융성한 이유가 뭘까?,6
세종대가 역사적으로 가장 중요한 시기일 수 있었던 것은 무엇때문인가요?,6
세종대왕이 신하와 학자들의 보필을 받을 수 있었던 것은 무엇 때문인가요?,6
세종대왕이 역사에 남긴 역사적 의의가 무엇인가요?,6
세종에게 배울점을 알려줘,6
세종대왕에게 배울점을 알려주세요,6
세종대왕에게 배울점은 무엇이 있을까요?,6
세종대왕에게 배울점이 무엇이 있을지 알려주세요,6
세종에게 배울점은?,6
세종에게 배울점은 뭐가 있을까?,6
세종대왕에게 배울점은 무엇이 있을까요?,6
세종대왕에게 배울점이 무엇이 있을지 알려주세요,6
세종에게 배울점을 알려줘,6
세종대왕에게 배울점을 알려주세요,6
세종대왕에게 배울점은 무엇이 있을까요?,6
세종대왕에게 배울점이 무엇이 있을지 알려주세요,6
세종에게 배울점은?,6
세종에게 배울점은 뭐가 있을까?,6
세종대왕에게 배울점은 무엇이 있을까요?,6
세종대왕에게 배울점이 무엇이 있을지 알려주세요,6
세종에게 배울점은?,6
세종에게 배울점은 뭐가 있을까?,6
세종에게 배울점은 무엇이 있을까?,6
세종대왕에게 배울점을 알려줘,6
세종때 조선이 부흥할 수 있었던 여러가지 요인을 알려줘,6
세종의 사람됨이 어떤 조건들과 조화되어 빛나는 민족문화 건설에 기여했나요?,6
세종대가 빛나는 시대가 될 수 있었던 이유는 무엇인가요?,6
세종대의 신하와 학자들은 어떤 역할을 했나요?,6
세종을 정치적으로 지원했던 신하와 학자들의 역할에 대해 알려줘,6
세종대왕과 함께 한 신하와 학자들의 역할이 궁금해,6
세종이 함께 했던 신하와 학자들은 어떤 일을 수행했나요?,6
세종의 정치적 파트너들은 어떤 일을 주로 했어?,6
세종대는 어떤 가치와 신념을 가지고 있었나요?,6
세종이 가졌던 신념에 대해 알려줘,6
세종이 가지고 행했던 신념이 있나요?,6
세종대왕과 함께 한 신하와 학자들의 역할이 궁금해,6
세종이 함께 했던 신하와 학자들은 어떤 일을 수행했나요?,6
세종의 정치적 파트너들은 어떤 일을 주로 했어?,6
세종대는 어떤 가치와 신념을 가지고 있었나요?,6
세종이 가졌던 신념에 대해 알려줘,6
세종이 가지고 행했던 신념이 있나요?,6
세종대왕이 가졌던 신념에 대해 알려줘,6
세종대왕의 신념에 대해 알려주세요,6
세종대의 신하와 학자들은 어떤 역할을 했나요?,6
세종을 정치적으로 지원했던 신하와 학자들의 역할에 대해 알려줘,6
세종대왕과 함께 한 신하와 학자들의 역할이 궁금해,6
세종이 함께 했던 신하와 학자들은 어떤 일을 수행했나요?,6
세종의 정치적 파트너들은 어떤 일을 주로 했어?,6
세종대는 어떤 가치와 신념을 가지고 있었나요?,6
세종이 가졌던 신념에 대해 알려줘,6
세종이 가지고 행했던 신념이 있나요?,6
세종대왕이 가졌던 신념에 대해 알려줘,6
세종대왕과 함께 한 신하와 학자들의 역할이 궁금해,6
세종이 함께 했던 신하와 학자들은 어떤 일을 수행했나요?,6
세종의 정치적 파트너들은 어떤 일을 주로 했어?,6
세종대는 어떤 가치와 신념을 가지고 있었나요?,6
세종이 가졌던 신념에 대해 알려줘,6
세종이 가지고 행했던 신념이 있나요?,6
세종대왕이 가졌던 신념에 대해 알려줘,6
세종대왕의 신념에 대해 알려주세요,6
세종의 신념이 궁금해요,6
세종대왕의 신념에 대해 설명해줘,6
세종의 신념이 뭐야?,6
세종대왕 신념에 대해 설명해주세요,6
세종대왕의 신념이 뭐야?,6
세종대왕의 신념이 궁금해요,6
세종대왕이 가지고 행했던 신념이 있다면 알려주세요,6
세종대왕의 신념에 대해 알려줘,6
세종대왕의 신념은?,6
세종이 가졌던 신념에 대해 알려주세요.,6
12시 땡!,7
3박4일 놀러가고 싶다,7
3박4일 정도 놀러가고 싶다,7
SD카드 망가졌어,7
SD카드 안돼,7
SNS 시간낭비인 거 아는데 매일 하는 중,7
SNS 시간낭비인데 자꾸 보게됨,7
SNS보면 나만 빼고 다 행복해보여,7
가끔 궁금해,7
가끔 뭐하는지 궁금해,7
가끔은 혼자인게 좋다,7
가난한 자의 설움,7
가만 있어도 땀난다,7
가스불 켜고 나갔어,7
가스불 켜놓고 나온거 같아,7
가스비 너무 많이 나왔다.,7
가스비 비싼데 감기 걸리겠어,7
가스비 장난 아님,7
가장 확실한 건 뭘까?,7
간만에 떨리니까 좋더라,7
간만에 쇼핑 중,7
간만에 휴식 중,7
간식 뭐 먹을까,7
간식 추천,7
간장치킨 시켜야지,7
간접흡연 싫어,7
갈까 말까 고민 돼,7
갈까 말까?,7
감 말랭이 먹고 싶다.,7
감 말랭이 먹어야지,7
감기 같애,7
감기 걸린 것 같아,7
감기 기운이 있어,7
감기 들 거 같애,7
감기가 오려나,7
감기약이 없어,7
감기인거 같애,7
감미로운 목소리 좋아,7
감정이 쓰레기통처럼 엉망진창이야,7
감정컨트롤을 못하겠어,7
감정컨트롤이 안돼,7
감히 나를 무시하는 애가 있어,7
갑자기 나쁜 생각이 막 들더라,7
갑자기 눈물 나,7
갑자기 물어봐서 당황했어,7
강렬한 첫인상 남겨야 하는데,7
강아지 키우고 싶어,7
강아지 키우고 싶은데 역시 안돼겠지,7
강아지 키울 수 있을까,7
강아지 키울까,7
강원도 가서 살까?,7
같이 게임하자고 해도 되나?,7
같이 놀러갈 친구가 없어,7
같이 먹었는데 나만 살찐 거 같아,7
같이 수영장 가기로 했어,7
같이 있으면 힘든데 붙잡고 싶어,7
같이 피씨방 가자고 해볼까?,7
같이 할 수 있는 취미 생활 뭐 있을까,7
개강룩 입어볼까,7
개강옷 예쁘게 입어 볼까,7
개강이다,7
개강이라니,7
개념도 놓고 옴,7
개념이 없어,7
개인적인 업무까지 다 시켜,7
개인적인 일도 다 시켜,7
개학하니까 좋다,7
걔 너무 싫다,7
걔는 누굴 닮아서 그런거니?,7
걔랑 같은 반 됐으면 좋겠다,7
거지 같이 일해 놓고 갔어,7
거지됐어,7
거짓말 했어,7
거짓말을 나도 모르게 자꾸 해,7
거짓말을 하게 돼,7
거짓말이 거짓말을 낳아,7
걱정 없이 살고파,7
걱정 좀 없이 살고 싶다.,7
건강 관리,7
건강 빨리 회복해야지,7
건강검진 왔어,7
건강검진하러 옴,7
건강이 최고,7
건강이 최고인 것 같아,7
건강하게 다이어트 하는 방법,7
건강한 다이어트법,7
건물주 되고싶어,7
건물주가 짱인데,7
건방져,7
건조기 살까봐,7
건조하네,7
걸레질도 해야 돼,7
걸어 가고 있는데 깜깜해서 무서워,7
겁난다,7
게으른 동료가 있어,7
게임 같이 하자고 할까?,7
게임 때문에 시간 다갔어,7
게임 때문에 폰이 점점 느려지는듯,7
게임 재미있어.,7
게임 지겨워,7
게임도 이제 재미없어,7
게임하고 싶어,7
게임하다 시간 다갔어,7
겨울 지나 봄이야,7
겨울에는 온천이지!,7
겨울이 가고 봄이 올거야,7
격려 좀 해줘,7
격려가 필요해.,7
견과류 챙겨 먹어야지.,7
결국 이런 운명이라니 슬프다,7
결정 못하겠어.,7
결정은 빠르면 빠를 수록 좋겠지?,7
결정은 빠를수록 좋겠지?,7
결정적인 물증이 없어,7
경쟁이 너무 치열해,7
계속 공부해도 될까,7
계속 도전하는 거 귀찮아,7
계속 방학이면 좋을텐데,7
계속 보고 싶어,7
계속 보고 싶으면 어떡해?,7
계속 속이 진짜 안 좋아,7
계속 엇갈리는 느낌,7
계속 학생하고 싶어,7
계속 한숨만 나와,7
고3은 공부만 해야겠지.,7
고3이니까 공부해야겠지,7
고구마 다이어트 해야지,7
고구마만 먹고 다이어트 해야지,7
고기 구워 먹고 싶다.,7
고기 먹고 싶어,7
고데기 망했어,7
고데기 했는데 망했어,7
고독한 밤,7
고마운 사람들이 많아,7
고민 있어,7
고민 좀 들어줄래,7
고양이 동영상 보는 중,7
고양이 키우고 싶어,7
고의는 아닌데 실수를 한 거 같아,7
고집 센 사람,7
고집하고는,7
곱창 먹고 싶어.,7
곱창 생각나,7
공복이라 신경이 예민해져,7
공복이라 예민해,7
공복이면 예민함?,7
공부 계속해도 될까,7
공부 꼭 해야 할까,7
공부 때려치워야 하나,7
공부 시작해도 될까,7
공부 왜 해야 돼?,7
공부 잘 안돼,7
공부 잘하고 싶어,7
공부 좀 더 할 걸,7
공부 하기 싫다,7
공부는 내 체질이 아닌 것 같아,7
공부로 먹고 살 수 있을까,7
공부방법이 잘못된걸까?,7
공부하기 싫어,7
공부하기 싫은 날,7
공부하는 낙이 없어,7
공부하는 이유?,7
공부하는 이유가 없어,7
공연 보고 싶어,7
공연 보러 가고 싶어,7
공책 필기 나만 힘들어?,7
공황장애 생겼어.,7
공황장애 있어,7
공휴일에는 집이 최고,7
공휴일에는 집콕,7
과식해서 소화가 안돼,7
과식했나 봐,7
과식했다,7
과일 먹고 자야지,7
과일 먹어야지.,7
과일 안 먹게 돼,7
과일 잘 안 먹게 돼,7
과일 챙겨 먹어야지,7
관심 끄라고 하고 싶다.,7
관심 좀 안 가졌으면,7
광고가 안 끝나,7
괜찮아지고 있어,7
괜히 건들지 말라고,7
괜히 기다렸어,7
괜히 농담해서 망했다,7
괜히 아까운 시간 버렸다,7
괜히 창피해,7
괴물이 되어 가는 느낌이 들어,7
구박하면서 엄청 일 시켜,7
굿모닝,7
궁금하면 오백원,7
궁금하지?,7
궁금해,7
궁금해 알려줘,7
귀 아파,7
귀가 가려워,7
귀가 간지러,7
귀가 윙윙거려,7
귀농 어때?,7
그 시절엔 다 그랬지,7
그냥 고백할걸,7
그냥 공무원이 좋을 듯,7
그냥 내버려 둬 주었으면,7
그냥 선 볼까?,7
그냥 쉬고 싶다,7
그냥 이렇게 살고 싶어,7
그냥 자는 거 아니지?,7
그냥 잘못했다고 하면 될거 같은데 자꾸 변명해,7
그냥 택시 타야지.,7
그냥 할까?,7
그냥 혼자 밥이나 먹어야지,7
그냥 혼자 있는게 좋아,7
그동안 잘 지냈나요?,7
그땐 그랬지,7
그래 그러자,7
그래 이제 결정했어,7
그래도 좀 기대했는데,7
그런 말을 왜 하지,7
그런 사람인가보다 해야하나봐,7
그런 사람인갑다 해야지,7
그런 친구 아니었는데 너무 귀찮게 하네,7
그렇게 갈 거면서,7
그렇게 오래 살았는데도 이해를 못하겠어,7
그렇게 할래,7
그림 잘 그리고 싶다,7
그림 좀 잘 그렸으면 좋겠다,7
그만 두고 나오고 싶어,7
그만 먹어야 하는데,7
그만 살고싶어,7
그저 그런 하루,7
근사한 곳 알아 냈어,7
근육 있으면 멋있을텐데,7
금값 알아?,7
금값 어때,7
금사빠인가,7
금수저 물고 태어나면 좋겠지?,7
금수저로 태어났으면,7
금수저로 태어났으면 좋았을텐데,7
금연이 쉽지 않아,7
기 빨렸어,7
기능 좀 알려줘봐봐,7
기다리는 것도 지쳐,7
기다리라고 말 못하겠어,7
기다림이 습관이 됐나봐,7
기대가 무너졌어,7
기대가 부담스러운데 떨쳐낼 수 있는 방법 있을까?,7
기대하고 있었는데,7
기대하지 말걸,7
기대했는데,7
기댈 수 있는 사람,7
기력이 없어,7
기름값 올랐어.,7
기본이 뭔지도 모르는 것 같아.,7
기본이 안 되어 있어,7
기부 좀 했어요,7
기부했어,7
기분 꿀꿀해,7
기분 나쁜 농담을 계속하고 있어,7
기분 울적해서 좀 걷고 있어,7
기분 전환 하고 싶어,7
기분 전환이 필요해,7
기분이 그지 같아,7
기분이 더러워,7
기분이 묘해,7
기분이 이상해,7
기숙사 괜찮을까,7
기숙사 떨어졌어,7
기숙사 사는거 어떨까?,7
기숙사 살면 불편해?,7
기숙사 안됐어,7
기술 배울까,7
기차 타고 여행 가고 싶어,7
기차여행 가고 싶어,7
기침도 못하겠어,7
기침도 편하게 못해,7
기프트콘 받았어!,7
기프트콘 선물 괜찮을까?,7
기프트콘 선물해볼까?,7
기프트콘 주면 좋아할까?,7
기프트콘으로 선물 받았어,7
기프트콘으로 선물 해야겠다,7
기회를 놓쳤어,7
기회를 못 잡았어,7
긴 시간이 걸렸지만 괜찮아.,7
긴장 푸는 법 알려줘,7
긴장돼,7
긴장돼서 땀나네,7
길에서 담배 피우는 사람 싫어,7
길은 멀고 해는 진다,7
길이 미끄러워서 미끄러질뻔했어,7
길이 안보여,7
길이 얼어서 미끄러질뻔했어,7
길이 얼었어,7
김떡순 먹고 싶어.,7
김치도 없네,7
김치볶음밥 먹어야지,7
김치볶음밥이나 만들어 먹어야지,7
김치찌개 먹고 싶어,7
깜깜한데 전기 안들어오네,7
깡 마른 거 같아,7
꼴 사나워질 것 같은데,7
꽃 사고 싶어,7
꽃게탕 맛있다.,7
꽃게탕 진짜 밥도둑,7
꽃꽂이 배우는 중,7
꽃꽂이 배우니까 좋다,7
꽃놀이 가고 싶어,7
꽃다발 말려봐야지,7
꽃다발 말리면 에쁘겠지.,7
꽃다발 받았어,7
꽃다발 샀어,7
꽃다발 선물 괜찮지?,7
꽃다발 선물 받았어,7
꽃다발 선물 어때?,7
꽃다발 준비했어,7
꽃바구니 선물이랑 과일 바구니 선물 뭐가 좋아?,7
꽃바구니가 좋을까 과일바구니까 좋을까,7
꽃선물 받고 어,7
꿀잼,7
꿈은 많은데,7
꿈이 너무 많아,7
꿈이 너무 무서웠어,7
꿈이 다양해,7
꿈이 두 개야,7
꿈이 없어,7
꿈이 이루어질까?,7
꿈이 자꾸 바뀌어,7
꿈이 현실이었으면,7
끝나니까 허무하다,7
끝나면 좋을 줄 알았는데.,7
나 감정쓰레기통이었나봐,7
나 같은 사람은 동물 키우면 안되겠지,7
나 거짓말 못하겠어,7
나 결정 잘 한거지?,7
나 결정했어,7
나 괜찮지 않니,7
나 교직이수할 수 있을까?,7
나 그동안 뭐한거니,7
나 그지임,7
나 내일 기숙사 가야돼,7
나 내장비만이래,7
나 너무 못 생겼어,7
나 너무 소심해,7
나 노트북 사줘,7
나 놀려먹기 쉬운가?,7
나 누구게?,7
나 누락됐나봐,7
나 다른 거 할까,7
나 대충한 거 아닌데,7
나 뒷담화하는 애 어떻게 할까?,7
나 뒷담화하는 애 있다는데 어떻게 하지?,7
나 많이 기대했는데,7
나 말 실수한 거 같아.,7
나 맨날 속는 거 같아,7
나 머리 나쁜 듯,7
나 머리가 나뿐 것 같아,7
나 먼저 잘게,7
나 모르는게 왜 이렇게 많지,7
나 무시 당한 거 같아,7
나 무시하는 거 같아,7
나 무시하는 사람 어떻게 해?,7
나 무시하는 사람 짜증나,7
나 문제가 많은거 같아,7
나 뭐하는 거지,7
나 미팅한다!,7
나 바뀌고 싶어,7
나 바본인가 봄,7
나 백수야,7
나 버림 받은 거 같아,7
나 보이스피싱 당한 거 같은데 어떡해?,7
나 비만이야,7
나 사랑하니?,7
나 상 받는대!,7
나 새 옷 샀다,7
나 서류에서 광탈했어,7
나 속은 거 같아,7
나 속은듯,7
나 수학여행 간다,7
나 스마트폰 중독인가봐,7
나 승진했어,7
나 실수한건가,7
나 실수했나,7
나 아재인가,7
나 아직 어른 아닌 거 같아,7
나 아직도 애 같아.,7
나 어때?,7
날씨 왜 이렇게 춥냐,7
날씨 좀 풀린거 같아,7
날씨 좋은데,7
날씨 죽인다,7
날씨 짱 좋아,7
날씨 풀렸다,7
날씨가 너무 눅눅해,7
날씨가 너무 추워,7
날씨가 북극같아,7
날씨가 진짜 덥다,7
날아 가고 싶어,7
더워 죽겠다,7
더워더워,7
더워서 잠을 못자,7
더워서 죽을 것 같아,7
더워서 죽을 듯한 날씨야,7
덕질 중,7
덕질 하는 중,7
덜 싸우는 법,7
데려다 주느라 막차 놓침,7
데려다 주지도 않고,7
도대체 중간이 없어,7
도로가 얼었어,7
도서관 가서 공부해야지,7
도서관 가야지,7
도서관 앞자리 사람 괜찮다.,7
도서관 책 반납 안햇다,7
도서관에 책 빌리러 가려고,7
도서관에서 괜찮은 사람 봤어,7
도시락 싸가지고 가야지,7
도시락 싸가지고 다닐까,7
